Unnamed: 0,question,answer
3948.0,电池定位这个功能没有啦,"您好，我们是智能锂电池，电池是具备定位功能的 
成功取电后您可以在这锂换电app直接查询电池定位
查询路径：登录这锂换电app→点击“我的”→点击绑定的电池→电池“找电池”查询定位即可。"
3949.0,那个电池定位更新到哪里去了,"您好，我们是智能锂电池，电池是具备定位功能的 
成功取电后您可以在这锂换电app直接查询电池定位
查询路径：登录这锂换电app→点击“我的”→点击绑定的电池→电池“找电池”查询定位即可。"
3950.0,电池定位那个更新哪里去了,"您好，我们是智能锂电池，电池是具备定位功能的 
成功取电后您可以在这锂换电app直接查询电池定位
查询路径：登录这锂换电app→点击“我的”→点击绑定的电池→电池“找电池”查询定位即可。"
3951.0,电动车放哪里电池定位怎么没有了,"您好，我们是智能锂电池，电池是具备定位功能的 
成功取电后您可以在这锂换电app直接查询电池定位
查询路径：登录这锂换电app→点击“我的”→点击绑定的电池→电池“找电池”查询定位即可。"
3952.0,怎么解绑微信,登录公众号-点击我的-点击左上角头像-解绑手机号-立即解绑，若有其他疑问可咨询全国客服热线：0571-28070393。
3953.0,逾期可以退不,您好，请打开“这锂换电”app首页，点击“退电”按钮，可查询周边可退电的换电柜，请导航前往退电（温馨提示：换电柜需要满足2个空闲的格口才能进行退电操作），退电成功后可到“这锂换电”app-“我的”-“押金”里面申请退押金哦。
3954.0,我那个优惠券能不能在深圳用的,您好！优惠券目前是不支持跨区域使用的哦。
3955.0,有优惠券宿迁不能使用,您好！请您登陆这里换电app-我的-优惠券，查看优惠券使用区域和您所在区域是否一致如不一致则无法使用。
3956.0,我有张优惠券只限徐州宿州使用宿迁没有,您好！优惠券目前是不支持跨区域使用的哦。
3957.0,我在南通通州优惠券只限定无锡和苏州用,您好！优惠券目前是不支持跨区域使用的哦。
3958.0,每日可以预约几次,您好，每天可以预约3次，预约取消两次后当天就不支持再预约，最终结果以您页面显示为准！
3959.0,一天预约几次,您好，每天可以预约3次，预约取消两次后当天就不支持再预约，最终结果以您页面显示为准！
3960.0,我预约的这个电池怎么取出来,"您好！目前预约后系统将为您保留30分钟的有效时间，超过有效时间的预约将会自动失效
温馨提示：各地政策不同，最终以预约页面显示为准。"
3961.0,预约的怎么取不出来电池,"您好！目前预约后系统将为您保留30分钟的有效时间，超过有效时间的预约将会自动失效
温馨提示：各地政策不同，最终以预约页面显示为准。"
3962.0,怎么找充电柜子那样导航吗,下载这锂换电app，注册实名认证后，首页或者地图上可以查看到附近电柜分布情况的。
3963.0,套餐还有天数还能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3964.0,套餐还有时间还能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3965.0,未使用的套餐能退款吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3966.0,我套餐买错了可以先退款吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3967.0,可以退款吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3968.0,我暂时不用了可不可以退款,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3969.0,套餐钱99可以退掉把,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3970.0,你好请问我的套餐还有11天可以退钱吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3971.0,签约第一天可以退套餐吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3972.0,电池已经还过了套餐给我退了,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3973.0,我需要把套餐给退了,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3974.0,就是我交了500块钱可以直接退出来吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3975.0,哦好的我的套餐不用了退掉里面退钱的,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3976.0,套餐可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3977.0,套餐能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3978.0,可不可以退掉,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3979.0,可不可以退,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3980.0,你好在套餐期内退电剩余租金能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3981.0,你们能帮我退掉吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3982.0,您好我购买错套餐还未使用可以申请退款吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3983.0,现在还有一个月可以退租吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3984.0,套餐未使用能推退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3985.0,能不能退套餐,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3986.0,是不是可以退的,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3987.0,电池不用了可以申请退款么,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3988.0,可以退套餐吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3989.0,可以退款嘛,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3990.0,套餐能不能退,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3991.0,如果买了套餐不需要还能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3992.0,这个线还没有拆开可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3993.0,没有使用套餐可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3994.0,我刚买的能退掉吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3995.0,套餐没用完可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3996.0,那套餐可以退出来吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3997.0,退套餐可以吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3998.0,电不租了可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
3999.0,您好购买电池套餐后能申请退换套餐吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4000.0,可以退套餐嘛,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4001.0,套餐钱是能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4002.0,购买套餐能推吗,"您好，目前有三种购买方式：
① 首页底部点击“购买套餐”即可哦
（骑手入口首页→地图下端“扫一扫”→扫码电柜→即可成功取电）
②点击app右上角的“操作指南”，页面最下方的购买套餐系统会展示您所在城市的资费套餐供您选择感谢您的支持！
（注：当前配置系统会默认根据注册骑手定位，自动推送适配套餐）
③打开app，点击“我的”→“立即购买”→选择购买即可
"
4003.0,购买套餐能退嘛,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4004.0,购买的套餐能退嘛,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4005.0,购买了短期套餐还剩几天可以退款吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4006.0,未使用了套餐可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4007.0,请问套餐购买了可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4008.0,请问套餐买了可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4009.0,套餐买了可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4010.0,就是如果不需要用了买的套餐退不退,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4011.0,不想使用了可以退套餐吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4012.0,垮区域能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4013.0,我之前买的天数还有70多天我现在不用了可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4014.0,购买的套餐能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4015.0,能退套餐吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4016.0,套餐未使用完可以退款吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4017.0,就是套餐用不完可以退款吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4018.0,现在退电池租金能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4019.0,请问买的月卡套餐不用了退电还退钱吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4020.0,比如月卡用了十天还有二十天退电退钱吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4021.0,你好请问我电池还没到期提前退电池的话剩余的钱会全额退回来吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4022.0,买了套餐可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4023.0,你好请问我还没到期提前退电池的话剩余的钱会退回来吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4024.0,我想问我能不能退订套餐,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4025.0,暂时不用了直接退就可以吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4026.0,你好问一下我的还有8天时间到期现在不用可以退8天金额吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4027.0,退电池能退钱吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4028.0,如果没有交押金那个290不能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4029.0,我用了12天可以不用了吗退不退钱,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4030.0,提前退电能退套餐费吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4031.0,购买套餐不能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4032.0,请问一下那个支付宝信用免押可以退套餐吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4033.0,不想租电了能退钱吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4034.0,能不能退租,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4035.0,寄存还能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4036.0,不能退款吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4037.0,退套餐会退钱嘛,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4038.0,套餐没用可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4039.0,您好我还没启用的那三十天套餐能退嘛,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4040.0,刚买的套餐没用可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4041.0,月租只用了3天剩下的天数会退钱吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4042.0,那我还有250多天的租期能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4043.0,就是我今天刚买的套餐应该突然有急事回老家不来了能退款吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4044.0,能不能退款,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4045.0,昨天刚买的套餐能退吗要去其他城市了,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4046.0,不想用了可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4047.0,你好我租了一个月的电瓶现在才用了两天不想租了还能把钱退我不,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4048.0,这个套餐的钱能退嘛,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4049.0,提前还电池剩下时间的钱能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4050.0,套餐的钱能退嘛,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4051.0,我想再续俩个月如果半个月后我能把刚续的俩个月给退了吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4052.0,我套餐还没有到期提前退电池的话套餐退还吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4053.0,你们比如我续了一个月然后中途退电了剩余的天数会退回来吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4054.0,刚买的套餐能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4055.0,没到期退还电池剩下的天数退钱吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4056.0,还剩50天可以退款吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4057.0,我的套餐还剩50天可以退款吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4058.0,你好请问电池不匹配可以退吗,"您好，您的问题需要联系客服进一步协助处理：
1.“这锂换电”app→首页→右上角“客服”→右下角“在线客服”转人工协助处理；
2.“这锂换电”app→首页→右上角“客服”→左下角“电话咨询”转人工或者直接致电客服热线协助处理，客服热线0571-28070393；。"
4059.0,600买的套餐还没有用可以申请退款吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4060.0,电池套餐没用完会退钱嘛,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4061.0,电池现在不用了剩余的钱是能退回吧,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4062.0,我想换成60套餐48那个还没用怎么退,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4063.0,退电还有天数能退钱吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4064.0,租期不到租金能不能退,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4065.0,退电还有时间能退钱吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4066.0,我想咨询一下退电押金怎么退,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4067.0,我这个套餐还没用完剩的钱怎么退给我,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4068.0,我刚开了两个月的能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4069.0,我刚开了两月的套餐能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4070.0,今天刚租的电池不用了能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4071.0,还有十几天到期现在换电池可以退租金吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4072.0,麻烦退下吧身上没钱了,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4073.0,套餐没有到期退电池剩的天数可以退款吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4074.0,可以退钱吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4075.0,这个电池刚用然后退还后是可以退钱的吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4076.0,不想用电池了想退还给商家能退款嘛,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4077.0,就是我用的那个电池刚买来不想用了能退钱嘛,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4078.0,购买还没使用的套餐可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4079.0,套餐可以退吗用了一天,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4080.0,我今天买了个套餐然后用了一天套餐给退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4081.0,月套餐能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4082.0,这个月费套餐能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4083.0,请问我的套餐现在不在能不能退掉,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4084.0,包月用了几天不想用了剩下的能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4085.0,你好包月没用完天数钱给退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4086.0,套餐不想用了可以退嘛,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4087.0,我租了一个电池但是我有别的事然后用不上了也不想租了可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4088.0,你好我电池不想用了能退费吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4089.0,你好我剩余的租电池的钱可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4090.0,电池还剩25天我不想租了可以退了吗这个,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4091.0,可以直接退钱吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4092.0,未使用的月租套餐能退不,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4093.0,月费能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4094.0,你好现在退电池租金可退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4095.0,套餐买了可以退嘛,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4096.0,线材的问题和我车不匹配这个可以退吗,"您好！目前线材可以由您自行保存，之后使用电池就不需要再购买了呢
后续如有线材方面的政策调整请以最新公告提示为准即可！"
4097.0,你好咱们的线材我车上用不了插不上这个可以退吗,"您好！目前线材可以由您自行保存，之后使用电池就不需要再购买了呢
后续如有线材方面的政策调整请以最新公告提示为准即可！"
4098.0,问一下我租一个月一个月不到可以退钱吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4099.0,租金可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4100.0,套餐没用完免押金剩下的可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4101.0,才用一天不到的电池能不能退钱,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4102.0,你们这个电池不合适也没有线材我的钱能退吗,"您好！目前线材可以由您自行保存，之后使用电池就不需要再购买了呢
后续如有线材方面的政策调整请以最新公告提示为准即可！"
4103.0,没用过得电池退了能退钱吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4104.0,还有一个月没用可以退款吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4105.0,剩余的天数会退款吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4106.0,今天刚申请的电池不想用了可以退钱吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4107.0,我开通的套餐不用了可以退嘛,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4108.0,我开通的套餐不用了费用还可以退嘛,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4109.0,我这个套餐还没使用能把那个退了,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4110.0,我就是这个套餐还没使用过能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4111.0,要是不用能退款吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4112.0,帮我退一下然后我重新买个90天的可以吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4113.0,你好我这儿还有60多天能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4114.0,购买的套餐还未使用咋退,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4115.0,能给退一下吗还没用呢,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4116.0,套餐买错了还没用能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4117.0,买错套餐能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4118.0,刚租的电池能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4119.0,你好剩余的套餐能退款吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4120.0,套餐暂停之后能把套餐退了吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4121.0,才用了几天可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4122.0,请问套餐能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4123.0,我这个套餐买了没用想退掉,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4124.0,充值的套餐还可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4125.0,充值进去的套餐还可以退嘛,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4126.0,我想问一下我这套餐能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4127.0,钱会退给我吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4128.0,套餐没用完可以退钱吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4129.0,电池用不了了可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4130.0,退款可以不,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4131.0,还有0208天请问可以提前退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4132.0,套餐能更改或者退么,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4133.0,不用了可以提前退可以退钱吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4134.0,整月套餐能退款吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4135.0,请问这套餐能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4136.0,请问有事回老家了可以退套餐嘛,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4137.0,请问有事回老家了购买的套餐只用了几天能退嘛,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4138.0,租期未到剩余租金可以退还吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4139.0,套餐未使用可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4140.0,你好我的套餐未使用可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4141.0,套餐买错了可以退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
4142.0,您好这玩意能退吗,您好，购买套餐之后，不进行退款如暂时不使用建议您先操作寄存套餐寄存后天数将自动暂停。
